,-4,-2,0,2,4
9,19.237240816326533,19.138334693877553,19.039428571428573,19.138334693877553,19.138334693877553
10,19.225828571428572,19.225828571428572,19.225828571428572,19.039428571428573,19.039428571428573
11,19.499722448979593,19.499722448979593,19.499722448979593,19.598628571428574,19.598628571428574
12,19.313322448979594,19.313322448979594,19.313322448979594,19.313322448979594,19.313322448979594
13,19.499722448979593,19.499722448979593,19.499722448979593,19.41222857142857,19.41222857142857
14,19.039428571428573,19.039428571428573,19.039428571428573,19.225828571428572,19.225828571428572
15,19.225828571428572,19.41222857142857,19.225828571428572,19.225828571428572,19.225828571428572
