,-4,-2,0,2,4
9,2718.0532255565076,2447.06285284282,1996.4265954623545,1336.807139684535,783.6467859769771
10,1847.435146879394,2206.8092457195703,2322.0442041356805,2095.993841362318,2006.6849854265233
11,1285.9189861950802,747.0192857012739,381.3843613796493,918.7585151565016,990.7628791142284
12,1324.2418297751237,1212.3160584787665,949.7212149825543,882.9180203538971,917.1399152927319
13,871.4609406908886,729.1320741051424,621.2191312236248,347.9223793159191,366.68172684043304
14,612.1106115434617,549.40559014103,510.33041631808084,392.90600453701484,505.332926123568
15,703.5068126433487,871.6730584859996,966.5523032691075,920.1814063519424,760.0022100913463
